,Guam,North Dakota,Virgin Islands,Connecticut,Missouri,New York,Alaska,South Dakota,Virginia,Maine,Indiana,West Virginia,Arizona,Delaware,Grand Princess,Mississippi,Iowa,Diamond Princess,Northern Mariana Islands,Wyoming,Idaho,Texas,North Carolina,Colorado,Oklahoma,Puerto Rico,Michigan,Alabama,Illinois,Kentucky,Louisiana,Minnesota,South Carolina,Nebraska,American Samoa,Ohio,Hawaii,Utah,Tennessee,Maryland,New Jersey,Oregon,Nevada,New Hampshire,Rhode Island,Montana,Vermont,Florida,District of Columbia,New Mexico,Arkansas,California,Georgia,Massachusetts,Washington,Wisconsin,Pennsylvania,Kansas
8/17/22,57040,262386,22278,866537,1599758,5924518,290881,254670,2005336,279644,1867509,571075,2237208,299463,103,897715,832937,49,12948,173487,485488,7710820,3074964,1620606,1147408,896405,2731787,1449812,3636061,1511114,1407047,1611246,1650748,524339,8042,3002043,335518,1020130,2253145,1207014,2645729,868903,837104,342042,413259,300607,139226,6952951,164724,604185,919632,10960577,2829283,1987385,1767263,1810752,3147474,853641
8/18/22,57104,262624,22300,866984,1599805,5930531,290881,254670,2008336,279931,1867509,571993,2237208,299822,103,899354,833187,49,12948,173487,485488,7721247,3074964,1621357,1153471,899284,2731787,1463933,3641081,1513779,1408809,1621194,1650748,524339,8042,3026110,335518,1023669,2264822,1208791,2648876,869780,837104,342248,414931,300607,139226,6952951,164815,604812,920830,10980059,2829283,1996454,1767263,1812575,3150248,853823
8/19/22,57206,262848,22300,868194,1608231,5936030,290881,254670,2011057,280205,1873396,572854,2237208,300245,103,900888,833187,49,12948,173487,486100,7730249,3074964,1622043,1153471,901649,2731787,1463933,3645961,1515984,1410817,1621194,1650748,525171,8042,3026110,335518,1023669,2268188,1210317,2651571,870690,837104,342465,414931,302455,139226,6954834,165055,605490,921796,10988297,2829283,1996454,1770649,1814420,3150248,853823
8/20/22,57206,262901,22326,868786,1608231,5938892,290881,254670,2011057,280403,1873396,572854,2237208,300245,103,900888,833187,49,12948,173487,486100,7730439,3074964,1622415,1153471,903362,2731787,1463933,3645961,1515984,1410817,1621194,1650748,525171,8042,3026110,335518,1023669,2269476,1210317,2654188,870690,837104,342465,414931,302455,139226,6954834,165055,605490,922679,10988717,2829283,1996454,1770649,1814420,3150248,853823
8/21/22,57206,262990,22326,869106,1608231,5941350,290881,254670,2011057,280403,1873396,572854,2237208,300245,103,900888,833187,49,12948,173487,486100,7730577,3074964,1622542,1153471,906185,2731787,1463933,3645961,1515984,1410817,1621194,1650748,525171,8042,3026110,335518,1023669,2271054,1210317,2656123,870690,837104,342465,414931,302455,139226,6954834,165055,605490,922679,10989124,2829283,1996454,1770649,1814420,3150248,853823
8/22/22,57361,263286,22326,869372,1609322,5947458,290881,254670,2017131,280403,1876822,574724,2237208,300955,103,900888,834877,49,13050,173487,486587,7749942,3074964,1622543,1156567,907265,2731787,1463933,3653947,1521375,1413628,1621194,1650748,525171,8042,3026110,335518,1023669,2274732,1211634,2656736,872287,837104,342921,414931,302455,139226,6971052,165055,606805,923512,11021065,2829283,1996454,1773927,1818770,3151539,853880
8/23/22,57441,263576,22441,869918,1609439,5953690,290881,254670,2019863,280918,1876822,575535,2237208,300955,103,904905,836322,49,13050,174213,486587,7756822,3074964,1623416,1159512,907818,2751201,1463933,3657772,1522469,1415928,1621194,1661020,526597,8042,3026110,335518,1023669,2279095,1214585,2659686,873151,837104,343002,414931,302455,139226,6977905,165478,607443,924649,11031327,2829283,1996454,1773927,1820325,3151539,853880
8/24/22,57536,263816,22481,871037,1609515,5957945,293076,256255,2022778,281162,1882527,576423,2245713,301343,103,904905,837739,49,13050,174213,487329,7765419,3098923,1624816,1159512,910198,2751201,1463933,3661342,1525231,1418197,1621194,1661020,527056,8042,3026110,337737,1023669,2283536,1215687,2661873,873957,839651,343190,414931,302455,139769,6984510,165573,608006,925880,11035988,2852706,1996454,1776370,1822216,3167638,858719
8/25/22,57599,264009,22547,871962,1609574,5963876,293076,256255,2025685,281479,1882527,577475,2245713,301597,103,904905,838125,49,13050,174213,487329,7774590,3098923,1625803,1163366,913219,2751201,1479605,3666458,1527828,1420507,1630819,1661020,527506,8168,3049546,337737,1026812,2287047,1217056,2664507,874697,839651,343382,416638,302455,139769,6991770,165667,608632,927072,11053518,2852706,2005250,1776370,1824387,3167638,858896
8/26/22,57676,264222,22547,872624,1616829,5968690,293076,256255,2028479,281807,1887358,578535,2245713,301797,103,904905,838125,49,13050,174213,488067,7784123,3098923,1627006,1163366,915685,2751201,1479605,3670258,1530726,1422451,1630819,1661020,527989,8168,3049546,337737,1026812,2289926,1218315,2666991,875409,839651,343491,416638,304169,139769,7041916,165774,609204,928253,11064387,2852706,2005250,1778421,1826082,3167638,858896
8/27/22,57676,264271,22547,873137,1616829,5971180,293076,256255,2028479,282106,1887358,578535,2245713,301797,103,904905,838125,49,13050,174213,488067,7784295,3098923,1627006,1163366,918041,2751201,1479605,3670258,1530726,1422451,1630819,1661020,527989,8168,3049546,337737,1026812,2291908,1218315,2669786,875409,839651,343491,416638,304169,139769,7041916,165774,609204,929156,11064750,2852706,2005250,1778421,1826082,3167638,858896
8/28/22,57676,264340,22561,873294,1616829,5973533,293076,256255,2028479,282106,1887358,578535,2245713,301797,103,904905,838125,49,13050,174213,488067,7784417,3098923,1627006,1163366,920125,2751201,1479605,3670258,1530726,1422451,1630819,1661020,527989,8168,3049546,337737,1026812,2293118,1218315,2671559,875409,839651,343491,416638,304169,139769,7041916,165774,609204,929608,11065108,2852706,2005250,1778421,1826082,3167638,858896
8/29/22,57676,264606,22622,873420,1617453,5980715,293076,256255,2034647,282106,1891405,580697,2245713,302387,103,904905,839808,49,13120,174213,488539,7802037,3098923,1628992,1166900,921617,2751201,1479605,3678190,1536444,1426314,1630819,1661020,527989,8168,3049546,337737,1026812,2295729,1219602,2673004,876798,839651,344080,416638,304169,139769,7042096,165774,610439,930076,11088709,2852706,2005250,1782970,1829224,3167638,858980
8/30/22,57868,264843,22669,874415,1617850,5984464,293076,256255,2037406,282585,1891405,581638,2245713,302522,103,913049,841247,49,13120,174828,486100,7813113,3098923,1629832,1170225,922268,2751201,1479605,3682875,1536444,1428978,1630819,1674281,529353,8168,3049546,337737,1026812,2298871,1222150,2674635,877577,839651,344160,416638,304169,139769,7042096,166086,610870,931459,11097084,2852706,2005250,1782970,1830621,3167638,858980
8/31/22,57947,265067,22711,875076,1618163,5988384,294498,257547,2040106,282808,1895799,582666,2254374,302738,103,913049,842647,49,13120,174828,489400,7820992,3120822,1631016,1170225,924047,2770359,1479605,3687549,1539323,1431011,1630819,1674281,529808,8168,3049546,339514,1026812,2301953,1223111,2676932,878148,841839,344386,416638,304169,140308,7042096,166166,611310,932639,11100962,2870629,2005250,1784728,1832391,3185902,864405
9/1/22,57981,265271,22745,875574,1618333,5994046,294498,257547,2042890,283147,1895799,583775,2254374,302986,103,913049,843034,49,13120,174828,489400,7831289,3120822,1633767,1174015,926749,2770359,1494300,3692133,1542399,1433525,1639213,1674281,530373,8168,3074826,339514,1029759,2304564,1224460,2679272,878610,841839,344649,418635,304169,140308,7042096,166275,611765,933962,11116696,2870629,2013992,1784728,1833933,3185902,864643
9/2/22,58035,265431,22771,875574,1626317,5998118,294498,257547,2045387,283421,1899553,584771,2254374,303196,103,913049,843034,49,13120,174828,490003,7842048,3120822,1634692,1174015,929012,2770359,1494300,3696385,1544602,1433525,1639213,1674281,530925,8168,3074826,339514,1029759,2306797,1225536,2681396,879640,841839,344823,418635,305561,140308,7042096,166381,612146,935181,11126050,2870629,2013992,1787212,1835416,3185902,864643
9/3/22,58035,265474,22771,877536,1626650,6000663,294498,257547,2045387,283611,1899553,584771,2254374,303196,103,913049,843034,49,13120,174828,490003,7842197,3120822,1634692,1174015,930861,2770359,1494300,3696385,1544602,1433525,1639213,1674281,530925,8168,3074826,339514,1029759,2308035,1225536,2683484,879640,841839,344823,418635,305561,140308,7042096,166381,612146,936005,11126317,2870629,2013992,1787212,1835416,3185902,864643
9/4/22,58035,265525,22771,877823,1626650,6002784,294498,257547,2045387,283611,1899553,584771,2254374,303196,103,913049,843034,49,13120,174828,490003,7842291,3120822,1634692,1174015,932559,2770359,1494300,3696385,1544602,1433525,1639213,1674281,530925,8168,3074826,339514,1029759,2309030,1225536,2685083,879640,841839,344823,418635,305561,140308,7042096,166381,612146,936411,11126549,2870629,2013992,1787212,1835416,3185902,864643
9/5/22,58035,265588,22771,878056,1626913,6004300,294498,257547,2050814,283611,1899553,584771,2254374,303196,103,913049,843034,49,13120,174828,490003,7842552,3120822,1636347,1174015,933563,2770359,1494300,3696385,1544602,1433525,1639213,1674281,530925,8168,3074826,339514,1029759,2309770,1225536,2685719,879640,841839,344823,418635,305561,140308,7042096,166381,612146,936927,11144297,2870629,2013992,1787212,1838108,3186823,864643
9/6/22,58035,265847,22844,878267,1627741,6012162,294498,257547,2052404,283614,1899553,587334,2254374,303788,103,918874,845803,49,13120,175290,490003,7864424,3120822,1636657,1179949,933563,2786213,1494300,3706263,1549274,1438630,1639213,1674281,531952,8168,3074826,339514,1029759,2311940,1226697,2687445,881022,841839,345443,418635,305561,140308,7051414,166474,613025,937356,11150546,2870629,2013992,1787212,1838770,3186823,864712
9/7/22,58158,266155,22859,879184,1628076,6015568,295596,258510,2054230,284063,1905229,588317,2258040,303933,103,918874,846823,49,13147,175290,490946,7870732,3141302,1637603,1179949,934744,2786213,1494300,3708916,1551021,1440257,1639213,1687640,532298,8217,3074826,340729,1029759,2314228,1229594,2689371,881996,843526,345443,418635,305561,140740,7051414,166724,613277,938398,11152819,2883318,2013992,1791053,1840060,3202811,869044
9/8/22,58179,266384,22911,879950,1628533,6019493,295596,258510,2054848,284356,1905229,589342,2258040,304172,103,918874,847235,49,13147,175290,490946,7877400,3141302,1638543,1182071,936529,2786213,1504180,3713008,1552898,1441618,1645653,1687640,532733,8217,3096557,340729,1032129,2316436,1230484,2691552,882661,843526,345772,420175,305561,140740,7061296,166784,613588,939541,11163939,2883318,2021331,1791053,1841715,3202811,869205
9/9/22,58221,266548,22926,880603,1635876,6022223,295596,258510,2058582,284631,1908325,590441,2258040,304393,103,918874,847235,49,13147,175290,491564,7883938,3141302,1639422,1182071,938654,2786213,1504180,3716318,1554928,1442885,1645653,1687640,533046,8217,3096557,340729,1032129,2318190,1231823,2694047,883368,843526,345777,420175,306709,140740,7108060,166893,613896,940689,11168422,2883318,2021331,1793565,1843251,3202811,869205
9/10/22,58221,266579,22926,881252,1635876,6024729,295596,258510,2058582,284881,1908325,590441,2258040,304393,103,918874,847235,49,13147,175290,491564,7884051,3141302,1639422,1182071,938654,2786213,1504180,3716318,1554928,1442885,1645653,1687640,533046,8217,3096557,340729,1032129,2319084,1231823,2696672,883368,843526,346011,420175,306709,140740,7108060,166893,613896,941464,11170505,2883318,2021331,1793565,1843251,3202811,869205
9/11/22,58221,266682,22926,881594,1635876,6027498,295596,258510,2058582,284881,1908325,590441,2258040,304393,103,918874,847235,49,13147,175290,491564,7884146,3141302,1639422,1182071,942070,2786213,1504180,3716318,1554928,1442885,1645653,1687640,533046,8217,3096557,340729,1032129,2319800,1231823,2698100,883368,843526,346011,420175,306709,140740,7108060,166893,613896,941464,11170680,2883318,2021331,1793565,1843251,3202811,869205
9/12/22,58269,266873,22970,881831,1636351,6035698,295596,258510,2062984,284881,1910442,592324,2258040,304962,103,918874,848811,49,13155,175290,492022,7899101,3141302,1641027,1184662,942982,2786213,1504180,3722915,1558436,1444771,1645653,1687640,533046,8217,3096557,340729,1032129,2321304,1233088,2698753,884547,843526,346011,420175,306709,140740,7108176,166893,614669,942084,11175676,2883318,2021331,1796023,1846094,3203488,869249
9/13/22,58308,267057,22992,884941,1637261,6039105,295596,258510,2064992,285307,1910442,593041,2258040,305109,103,922493,849956,49,13155,175746,492022,7900284,3141302,1641621,1186780,943338,2804588,1504180,3725426,1558918,1445716,1645653,1696746,534044,8217,3096557,340729,1032129,2322815,1235285,2701029,885297,843526,346496,420175,306709,140740,7109769,166893,614890,942925,11191286,2883318,2021331,1796023,1847425,3203488,869249
9/14/22,58335,267245,23018,885767,1637626,6043938,296805,259683,2066675,285670,1912563,593806,2264159,305284,103,922493,850932,49,13155,175746,492580,7909535,3162491,1642492,1186780,944406,2804588,1504180,3728299,1560398,1446738,1645653,1696746,534299,8217,3096557,342072,1032129,2324367,1236299,2703340,885963,843526,346627,420175,306709,141282,7109769,167242,615162,943944,11193361,2893001,2021331,1796023,1848929,3220994,873067
9/15/22,58352,267406,23031,886348,1637908,6046055,296805,259683,2068350,286017,1912563,594355,2264159,305517,103,922493,851233,49,13155,175746,492580,7910640,3162491,1644829,1189193,946267,2804588,1512134,3731410,1561773,1447814,1651999,1696746,534299,8217,3117109,342072,1034616,2325787,1237529,2706107,885963,843526,346949,421739,306709,141282,7109769,167342,615405,944789,11200679,2893001,2030335,1796023,1850553,3220994,873374
9/16/22,58370,267570,23049,887501,1645288,6053818,296805,259683,2070182,286333,1914351,595044,2264159,305772,103,922493,851233,49,13155,175746,493071,7920762,3162491,1645456,1189193,947400,2804588,1512134,3733902,1564091,1448503,1651999,1696746,534818,8217,3117109,342072,1034616,2327071,1238735,2708594,885963,843526,347209,421739,308023,141282,7109769,167420,615598,945449,11203557,2893001,2030335,1800799,1851886,3220994,873374
9/17/22,58370,267606,23049,888155,1645288,6057510,296805,259683,2070182,286567,1914351,595044,2264159,305772,103,922493,851233,49,13155,175746,493071,7920829,3162491,1645456,1189193,947794,2804588,1512134,3733902,1564091,1448503,1651999,1696746,534818,8217,3117109,342072,1034616,2327648,1238735,2710687,885963,843526,347209,421739,308023,141282,7109769,167420,615598,946114,11203716,2893001,2030335,1800799,1851886,3220994,873374
9/18/22,58370,267662,23049,888388,1645288,6060011,296805,259683,2070182,286567,1914351,595044,2264159,305772,103,922493,851233,49,13155,175746,493071,7920883,3162491,1645456,1189193,948106,2804588,1512134,3733902,1564091,1448503,1651999,1696746,534818,8217,3117109,342072,1034616,2328138,1238735,2712160,885963,843526,347209,421739,308023,141282,7109769,167420,615598,946305,11203897,2893001,2030335,1800799,1851886,3220994,873374
9/19/22,58411,267906,23065,888862,1645864,6067583,296805,259683,2074003,286567,1915905,596267,2264159,306374,103,922493,852206,49,13155,175746,493571,7931355,3162491,1646784,1190969,948106,2804588,1512134,3738474,1567595,1449815,1651999,1696746,534818,8217,3117109,342072,1034616,2329472,1239719,2712623,885963,843526,347415,421739,308023,141282,7109769,167489,616125,946576,11207745,2893001,2030335,1803633,1854666,3222783,873400
9/20/22,58430,268099,23083,889661,1645914,6071641,296805,259683,2075283,287032,1915905,596709,2264159,306522,103,925596,853064,49,13166,176256,493571,7932446,3162491,1647452,1192446,948106,2821489,1512134,3740350,1568985,1450613,1651999,1703439,535595,8217,3117109,342072,1034616,2330719,1241702,2715620,885963,843526,347953,421739,308023,141282,7109769,167796,616360,947211,11224277,2893001,2030335,1803633,1855829,3222783,873400
9/21/22,58452,268265,23095,890231,1646373,6076629,297562,260639,2076914,287283,1917862,597303,2268158,306738,103,925596,853840,49,13166,176256,494087,7938427,3182775,1648405,1192446,948106,2821489,1512134,3743788,1568985,1451304,1651999,1703439,535877,8217,3117109,343204,1034616,2331991,1242666,2719358,890507,846812,348362,421739,308023,141840,7109769,167857,616648,947967,11225960,2900354,2030335,1805781,1857337,3239298,876050
9/22/22,58466,268439,23109,891232,1646643,6083358,297562,260639,2078555,287657,1917862,597764,2268158,306990,103,925596,854054,49,13166,176256,494087,7939157,3182775,1649100,1194061,948486,2821489,1517904,3749065,1572041,1451927,1658677,1703439,536073,8244,3131645,343204,1036535,2333150,1243756,2722301,890507,846812,348552,423563,308023,141840,7109769,167857,616931,948742,11234344,2900354,2040602,1805781,1858743,3239298,876154
9/23/22,58489,268592,23120,892220,1652710,6089163,297562,260639,2080262,287956,1919328,598237,2268158,307270,103,925596,854054,49,13166,176256,494593,7945739,3182775,1649863,1194061,948749,2821489,1517904,3751275,1572041,1452495,1658677,1703439,536242,8244,3131645,343204,1036535,2334437,1244747,2725389,890507,846812,348898,423563,309452,141840,7150188,168032,617178,949188,11237112,2900354,2040602,1808301,1859978,3239298,876154
9/24/22,58489,268622,23120,892929,1652710,6092298,297562,260639,2080262,288243,1919328,598237,2268158,307270,103,925596,854054,49,13166,176256,494593,7945806,3182775,1649863,1194061,950505,2821489,1517904,3751275,1572041,1452495,1658677,1703439,536242,8244,3131645,343204,1036535,2334847,1244747,2728194,890507,846812,348898,423563,309452,141840,7150188,168032,617178,949582,11237277,2900354,2040602,1808301,1859978,3239298,876154
